task,run_name,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity,model,rc_aug
human_ocr_ensembl,caduceus_ps_human_ocr_ensembl_lr-5e-4_bs-128_rc_aug-True,17,0.0005,128,,,,,,,Caduceus,True
human_ocr_ensembl,caduceus_ps_human_ocr_ensembl_lr-5e-4_bs-256_rc_aug-false,1,0.0005,256,0.8041027784347534,0.6093252897262573,0.797981858253479,0.823719322681427,0.7738040685653687,0.8344014883041382,Caduceus,False
human_ocr_ensembl,caduceus_ps_human_ocr_ensembl_lr-5e-4_bs-256_rc_aug-false,2,0.0005,256,,,,,,,Caduceus,False
human_ocr_ensembl,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,1,0.001,64,0.7014477252960205,0.4035901725292206,0.7099536061286926,0.6902869939804077,0.7307736277580261,0.6721217632293701,CNN,False
human_ocr_ensembl,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,2,0.001,64,0.7057393193244934,0.4118901193141937,0.7121708393096924,0.696938157081604,0.7280842065811157,0.6833943724632263,CNN,False
human_ocr_ensembl,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,3,0.001,64,0.6920061707496643,0.3840148448944092,0.6914499998092651,0.6927008628845215,0.6902037262916565,0.6938086748123169,CNN,False
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-3_bs-128_rc_aug-true,1,0.006,128,0.5030327439308167,0.0307212155312299,0.0252525247633457,0.6540697813034058,0.0128747997805476,0.9931906461715698,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-3_bs-128_rc_aug-true,2,0.006,128,0.5327019691467285,0.0660482570528984,0.5631369352340698,0.5287027359008789,0.602368950843811,0.4630350172519684,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-3_bs-128_rc_aug-true,3,0.006,128,0.5124742388725281,0.0332573130726814,0.2716703712940216,0.5368243455886841,0.1818493902683258,0.8430991172790527,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-3_bs-256_rc_aug-true,1,0.006,256,0.503690779209137,0.0078394133597612,0.4032063782215118,0.5055646896362305,0.3353170156478882,0.6720645427703857,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-3_bs-256_rc_aug-true,2,0.006,256,0.608834981918335,0.2191008180379867,0.5851690173149109,0.6228523254394531,0.5517852902412415,0.6658846139907837,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-3_bs-256_rc_aug-true,3,0.006,256,0.5,0.0,0.0,0.0,0.0,1.0,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-128_rc_aug-false,1,0.0006,128,0.7821011543273926,0.5642430782318115,0.7834025621414185,0.77875155210495,0.7881094217300415,0.7760929465293884,HyenaDNA,False
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-128_rc_aug-false,2,0.0006,128,0.7810711860656738,0.5633549094200134,0.7880215048789978,0.763774037361145,0.8138589859008789,0.7482833862304688,HyenaDNA,False
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-128_rc_aug-false,3,0.0006,128,0.783417284488678,0.5670292973518372,0.7862185835838318,0.776179313659668,0.7965209484100342,0.770313560962677,HyenaDNA,False
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-128_rc_aug-true,1,0.0006,128,0.7998397946357727,0.6006996035575867,0.7938351035118103,0.8183861970901489,0.7707141041755676,0.828965425491333,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-128_rc_aug-true,2,0.0006,128,0.8011272549629211,0.6024534106254578,0.8036496043205261,0.793584406375885,0.8139734268188477,0.7882810831069946,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-128_rc_aug-true,3,0.0006,128,0.8002117276191711,0.6013950705528259,0.7943696975708008,0.8182976245880127,0.7718013525009155,0.8286221027374268,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-256_rc_aug-false,1,0.0006,256,0.7840180993080139,0.5680938363075256,0.7824683785438538,0.7881233096122742,0.7768940329551697,0.7911421656608582,HyenaDNA,False
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-256_rc_aug-false,2,0.0006,256,0.7833600640296936,0.5685631632804871,0.7917377352714539,0.762260377407074,0.823586642742157,0.7431334257125854,HyenaDNA,False
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-256_rc_aug-false,3,0.0006,256,0.7801556587219238,0.5603704452514648,0.7785463333129883,0.7842875123023987,0.7728885412216187,0.787422776222229,HyenaDNA,False
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-256_rc_aug-True,10,0.0006,256,0.8013275265693665,0.6026577353477478,0.8010315299034119,0.8022268414497375,0.7998397946357727,0.802815318107605,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-256_rc_aug-true,1,0.0006,256,0.8001258969306946,0.601288914680481,0.8058257699012756,0.7834828495979309,0.8294804096221924,0.770771324634552,HyenaDNA,True
human_ocr_ensembl,hyena_human_ocr_ensembl_lr-6e-4_bs-256_rc_aug-True,1,0.0006,256,0.8009269833564758,0.6030805110931396,0.8070759177207947,0.7828940153121948,0.8327992558479309,0.7690547108650208,HyenaDNA,True
