task,model,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,2,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,3,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,4,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,5,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,6,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,7,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,8,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-128_rc_aug-true,9,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,10,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,1,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,2,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,3,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,4,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,5,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,6,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,7,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,8,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-1e-5_batch_size-256_rc_aug-true,9,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,10,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,1,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,2,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,3,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,4,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,5,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,6,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,7,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,8,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-128_rc_aug-true,9,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,10,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,1,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,2,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,3,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,4,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,5,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,6,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,7,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,8,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_lr-2e-5_batch_size-256_rc_aug-true,9,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,1,1e-4,128,0.9627199769020081,0.9254544973373413,0.9628241062164307,0.9601432085037231,0.9655200242996216,0.9599199891090393
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,2,1e-4,128,0.9600800275802612,0.9201860427856445,0.959929347038269,0.96356600522995,0.9563199877738953,0.9638400077819824
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,3,1e-4,128,0.9616000056266785,0.9233303070068359,0.9612746834754944,0.9694873690605164,0.9531999826431274,0.9700000286102295
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,10,1e-4,256,0.9604399800300598,0.9209402799606323,0.9602124094963074,0.9657683968544006,0.9547200202941895,0.966159999370575
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,1,1e-4,256,0.9620800018310547,0.9243031740188599,0.9624108076095581,0.954088032245636,0.9708799719810486,0.953279972076416
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,1,1e-4,256,0.9614400267601013,0.9228809475898743,0.9614121913909912,0.9621054530143738,0.9607200026512146,0.9621599912643433
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,2,1e-4,256,0.9627599716186523,0.9255349040031433,0.9628654718399048,0.9601463675498962,0.9656000137329102,0.9599199891090393
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,2,1e-4,256,0.9619200229644775,0.9240278005599976,0.9623000025749207,0.952791690826416,0.972000002861023,0.9518399834632874
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,3,1e-4,256,0.9629600048065186,0.9259902834892273,0.9631867408752441,0.9573257565498352,0.9691200256347656,0.9567999839782715
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,3,1e-4,256,0.959119975566864,0.918556272983551,0.959649384021759,0.9473807215690613,0.9722399711608887,0.9459999799728394
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,4,1e-4,256,0.9613999724388123,0.9229289889335632,0.9617200493812561,0.9538122415542603,0.969760000705719,0.9530400037765503
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,5,1e-4,256,0.9621999859809875,0.9244049787521362,0.9621378779411316,0.963720977306366,0.9605600237846375,0.9638400077819824
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,6,1e-4,256,0.9622399806976318,0.9244886040687561,0.9621582627296448,0.9642455577850342,0.9600800275802612,0.9643999934196472
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,7,1e-4,256,0.958840012550354,0.9182938933372498,0.9580735564231873,0.9762517809867859,0.940559983253479,0.9771199822425842
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,8,1e-4,256,0.9611600041389465,0.9223200082778931,0.961155354976654,0.9612706899642944,0.9610400199890137,0.9612799882888794
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-True,9,1e-4,256,0.9606000185012817,0.9212076663970947,0.9605194330215454,0.9624869227409363,0.9585599899291992,0.9626399874687195
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-128_rc_aug-true,1,1e-5,128,0.9592400193214417,0.918817937374115,0.9597852826118469,0.9471142888069153,0.9728000164031982,0.9456800222396851
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-128_rc_aug-true,2,1e-5,128,0.9598399996757507,0.9196906089782715,0.9597433805465698,0.962057888507843,0.9574400186538696,0.9622399806976318
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-128_rc_aug-true,3,1e-5,128,0.9598399996757507,0.9198330044746399,0.9602029323577881,0.9516027569770813,0.9689599871635437,0.9507200121879578
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-256_rc_aug-true,1,1e-5,256,0.960640013217926,0.9214470386505127,0.9610111713409424,0.952033281326294,0.9701600074768066,0.9511200189590454
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-256_rc_aug-true,2,1e-5,256,0.9593999981880188,0.9188474416732788,0.95919269323349,0.9641154408454895,0.9543200135231018,0.9644799828529358
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-256_rc_aug-true,3,1e-5,256,0.960319995880127,0.9206852912902832,0.9605158567428589,0.9557985067367554,0.9652799963951111,0.9553599953651428
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,1,5e-5,128,0.9598000049591064,0.920041024684906,0.9604128003120422,0.945992112159729,0.9752799868583679,0.944320023059845
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,2,5e-5,128,0.9622399806976318,0.9244857430458069,0.9621734023094177,0.9638728499412537,0.9604799747467041,0.9639999866485596
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,3,5e-5,128,0.961679995059967,0.9234903454780579,0.9613553881645203,0.9695687294006348,0.953279972076416,0.9700800180435181
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-256_rc_aug-true,1,5e-5,256,0.9620800018310547,0.9242558479309082,0.961804986000061,0.9688311815261841,0.9548799991607666,0.9692800045013428
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-256_rc_aug-true,2,5e-5,256,0.9612399935722351,0.9225643277168274,0.9609761834144592,0.9675614237785339,0.954479992389679,0.9679999947547913
demo_human_or_worm,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-256_rc_aug-true,3,5e-5,256,0.9626799821853638,0.9254047870635986,0.9624955058097839,0.967278003692627,0.9577599763870239,0.9675999879837036
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,10,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,1,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,2,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,3,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,4,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,5,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,6,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,7,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,8,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-128_rc_aug-true,9,1e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,10,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,1,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,2,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,3,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,4,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,5,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,6,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,7,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,8,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-1e-5_batch_size-256_rc_aug-true,9,1e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,10,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,1,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,2,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,3,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,4,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,5,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,6,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,7,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,8,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-128_rc_aug-true,9,2e-5,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,10,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,1,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,2,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,3,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,4,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,5,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,6,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,7,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,8,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_bpe_4k_d256_8L_lr-2e-5_batch_size-256_rc_aug-true,9,2e-5,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,10,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,1,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,2,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,3,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,4,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,5,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,6,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,7,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,8,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-128_rc_aug-true,9,1e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,10,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,1,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,2,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,3,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,4,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,5,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,6,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,7,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,8,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-1e-4_batch_size-256_rc_aug-true,9,1e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,10,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,1,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,2,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,3,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,4,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,5,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,6,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,7,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,8,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-128_rc_aug-true,9,2e-4,128,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,10,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,1,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,2,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,3,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,4,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,5,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,6,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,7,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,8,2e-4,256,,,N/A,N/A,N/A,N/A
demo_human_or_worm,mamba_char_4k_d256_8L_lr-2e-4_batch_size-256_rc_aug-true,9,2e-4,256,,,N/A,N/A,N/A,N/A
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,1,1e-4,128,0.6959537863731384,0.44383400678634644,0.7537453174591064,0.6333595514297485,0.9306358098983765,0.4612716734409332
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,2,1e-4,128,0.702890157699585,0.4187992513179779,0.7355967164039612,0.6626505851745605,0.8265895843505859,0.579190731048584
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-128_rc_aug-true,3,1e-4,128,0.7080925107002258,0.41850733757019043,0.722679853439331,0.6882845163345337,0.7606936693191528,0.6554913520812988
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,1,1e-4,256,0.7156069278717041,0.45730534195899963,0.7561942338943481,0.661751925945282,0.8820809125900269,0.5491329431533813
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,2,1e-4,256,0.7115606665611267,0.45344284176826477,0.755511999130249,0.6556122303009033,0.8913294672966003,0.5317919254302979
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-4_batch_size-256_rc_aug-true,3,1e-4,256,0.7144508957862854,0.4635179340839386,0.7599611282348633,0.6554903388023376,0.9040462374687195,0.5248554944992065
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-128_rc_aug-true,1,1e-5,128,0.6988439559936523,0.44525232911109924,0.7541292905807495,0.6371610760688782,0.9236994385719299,0.47398844361305237
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-128_rc_aug-true,2,1e-5,128,0.694797694683075,0.4206100404262543,0.7431906461715698,0.6414777636528015,0.8832370042800903,0.5063583850860596
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-128_rc_aug-true,3,1e-5,128,0.7150288820266724,0.4369472861289978,0.7381837368011475,0.6827111840248108,0.8034682273864746,0.6265895962715149
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-256_rc_aug-true,1,1e-5,256,0.6751444935798645,0.3894418179988861,0.733396589756012,0.6218825578689575,0.8936415910720825,0.4566473960876465
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-256_rc_aug-true,2,1e-5,256,0.6959537863731384,0.3981020748615265,0.7205101251602173,0.6666666865348816,0.7838150262832642,0.6080924868583679
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-1e-5_batch_size-256_rc_aug-true,3,1e-5,256,0.6988439559936523,0.4108254313468933,0.7324088215827942,0.6589648723602295,0.8242774605751038,0.5734103918075562
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,1,5e-5,128,0.7052023410797119,0.4125450551509857,0.7194719314575195,0.6862539052963257,0.7560693621635437,0.6543352603912354
drosophila_enhancers_stark,mamba_bpe_4k_d256_4L_new1_lr-5e-5_batch_size-128_rc_aug-true,2,5e-5,128,0.7167630195617676,0.4585801959037781,0.7564612030982971,0.6634699106216431,0.8797687888145447,0.5537572503089905
