benchmark,task,model,learning_rate,batch_size,rc_aug,num_replicates,num_valid_replicates,num_nan_replicates,accuracy_mean,accuracy_std,mcc_mean,mcc_std,is_best
N/A,prom_300_notata,Caduceus,0.002,256,True,8,8,0,0.9503014907240868,0.02335663107468989,0.9025483652949333,0.044212897345591876,False
N/A,prom_300_notata,Caduceus,0.0005,128,False,3,3,0,0.9620626767476398,0.0008703330551430559,0.9243363936742147,0.0016849491433295997,False
N/A,prom_300_notata,Caduceus,0.0005,256,False,3,3,0,0.9559701085090637,0.003005063729704182,0.9124017953872681,0.0052188148781013265,False
N/A,prom_300_notata,HyenaDNA,0.006,128,True,3,2,1,0.6864518523216248,0.2712774317970963,0.37862667441368103,0.5354589780320499,False
N/A,prom_300_notata,HyenaDNA,0.006,256,True,3,2,1,0.6809873580932617,0.2355690201584234,0.3817228525876999,0.4447533755791782,False
N/A,prom_300_notata,HyenaDNA,0.0006,128,True,3,3,0,0.9574775497118632,0.005018535982933427,0.9150360226631165,0.009926613130461906,False
N/A,prom_300_notata,HyenaDNA,0.0006,256,True,10,10,0,0.958752590417862,0.0026654809257450093,0.9176021099090577,0.005357564074857573,True
N/A,prom_300_notata,HyenaDNA,6e-05,128,True,3,3,0,0.9544626474380493,0.0019246837330654134,0.9090668360392252,0.00383626644771447,False
N/A,prom_300_notata,HyenaDNA,6e-05,256,True,3,3,0,0.9552791714668274,0.002393372885696169,0.9106192191441854,0.004809618153675271,False
N/A,prom_300_notata,Mamba-bpe,0.0001,128,True,3,3,0,0.9576031565666199,0.0017975257335481876,0.915613075097402,0.0039711705959752505,False
N/A,prom_300_notata,Mamba-bpe,0.0001,256,True,3,3,0,0.9544626474380493,0.0006617656841834102,0.9092711408933004,0.0014538777090226788,False
N/A,prom_300_notata,Mamba-bpe,0.0002,128,True,3,3,0,0.9562841455141703,0.001994172288330933,0.91278338432312,0.0038958403694125125,False
N/A,prom_300_notata,Mamba-bpe,0.0002,256,True,3,3,0,0.9523899157842001,0.0008496771404975822,0.9048833250999451,0.0016356217635361458,False
N/A,prom_300_notata,Mamba-bpe,5e-05,128,True,13,13,0,0.9551390822117145,0.0024307582070475005,0.9107249975204468,0.00461184652699831,True
N/A,prom_300_notata,Mamba-bpe,5e-05,256,True,3,3,0,0.9560957153638205,0.0009970974083845393,0.9122475981712341,0.0020087818937371857,False
N/A,prom_300_notata,Mamba-char,0.0001,128,True,3,3,0,0.9556560516357422,0.0013368452026736434,0.9115580916404724,0.0026325820636589887,False
N/A,prom_300_notata,Mamba-char,0.0001,256,True,3,3,0,0.9533320665359497,0.0006617656841834102,0.906745195388794,0.0013623533765267073,False
N/A,prom_300_notata,Mamba-char,0.0002,128,True,10,10,0,0.9584134161472321,0.0013876709574589755,0.9171043992042541,0.0026623054347844903,True
N/A,prom_300_notata,Mamba-char,0.0002,256,True,3,3,0,0.9559072852134705,0.0017974976163985651,0.9120634595553082,0.003375394862731156,False
N/A,prom_300_notata,Mamba-char,5e-05,128,True,3,3,0,0.9518246253331503,0.0026470005048139103,0.9038266142209371,0.005318625824022904,False
N/A,prom_300_notata,Mamba-char,5e-05,256,True,3,3,0,0.9469882448514303,0.00248795484678254,0.8940696716308594,0.005038995879328773,False
N/A,prom_300_tata,CNN,0.001,64,False,5,5,0,0.8557911872863769,0.015022331892489728,0.7118049502372742,0.029628223800074308,True
N/A,prom_300_tata,Caduceus,0.001,128,False,3,3,0,0.7607395251592001,0.004983789477753594,0.5227588017781576,0.010883341647885542,False
N/A,prom_300_tata,Caduceus,0.001,256,False,3,3,0,0.7406198978424072,0.007475645196154498,0.48131683468818665,0.015250414165424206,False
N/A,prom_300_tata,Caduceus,0.0001,128,False,3,3,0,0.6905927062034607,0.013874210304103489,0.3824386994043986,0.02615918404638494,False
N/A,prom_300_tata,Caduceus,0.0001,256,False,3,3,0,0.6405655145645142,0.005243958586009665,0.28069888552029926,0.010713870694710772,False
N/A,prom_300_tata,Caduceus,1e-05,128,False,3,3,0,0.5519304076830546,0.009276108664420881,0.11521090318759275,0.032549383098218795,False
N/A,prom_300_tata,Caduceus,1e-05,256,False,3,3,0,0.5557368199030558,0.006176097026994501,0.12388853728771206,0.029387004713848284,False
N/A,prom_300_tata,Caduceus,0.002,128,False,10,10,0,0.7890701472759247,0.016186730917054935,0.5810624957084656,0.03167371494034688,True
N/A,prom_300_tata,Caduceus,0.002,128,True,7,7,0,0.7839664476258414,0.013933453383213498,0.5687339050429208,0.02723421152181266,False
N/A,prom_300_tata,Caduceus,0.002,256,False,3,3,0,0.7629146377245585,0.009558694007910483,0.5331499576568604,0.01722814137712945,False
N/A,prom_300_tata,Caduceus,0.0005,128,False,3,3,0,0.7444263100624084,0.010861860649267585,0.4890679021676381,0.021572889353018408,False
N/A,prom_300_tata,Caduceus,0.0005,256,False,3,3,0,0.7302882075309753,0.011104162441869299,0.46101410190264386,0.022938795548223083,False
N/A,prom_300_tata,HyenaDNA,0.006,128,True,3,3,0,0.4970092574755351,0.029197160148098828,-0.04677263895670573,0.08101258707708969,False
N/A,prom_300_tata,HyenaDNA,0.006,256,True,3,3,0,0.5209352970123291,0.01224395595353015,0.021497040987014767,0.03723396720190018,False
N/A,prom_300_tata,HyenaDNA,0.0006,128,True,10,10,0,0.7324632942676544,0.022074809292441114,0.4658185452222824,0.04306915041674125,True
N/A,prom_300_tata,HyenaDNA,0.0006,256,True,3,3,0,0.7079934676488241,0.02044040357624852,0.4175390700499217,0.04220029639241887,False
N/A,prom_300_tata,HyenaDNA,6e-05,128,True,3,3,0,0.6813485622406006,0.00821079487240017,0.3628990352153778,0.0164262795582325,False
N/A,prom_300_tata,HyenaDNA,6e-05,256,True,3,3,0,0.6628602544466654,0.01462136598962427,0.32477629184722895,0.029375740163770477,False
N/A,prom_300_tata,Mamba-bpe,0.0001,128,True,3,3,0,0.6530723174413046,0.02692092140446409,0.31093237797419226,0.04624400160572458,False
N/A,prom_300_tata,Mamba-bpe,0.0001,256,True,3,3,0,0.6465470393498739,0.010861894964859979,0.2925671438376109,0.0221599457335691,False
N/A,prom_300_tata,Mamba-bpe,0.0002,128,True,3,3,0,0.655791183312734,0.014499518606155828,0.3117793301741281,0.030267414038217897,False
N/A,prom_300_tata,Mamba-bpe,0.0002,256,True,3,3,0,0.631321370601654,0.012316192308600257,0.2616416911284129,0.02522643243872824,False
N/A,prom_300_tata,Mamba-bpe,5e-05,128,True,13,13,0,0.6545363297829261,0.015635094665808737,0.30978469206736636,0.033034684319669085,True
N/A,prom_300_tata,Mamba-bpe,5e-05,256,True,3,3,0,0.6269711852073669,0.02226815882661473,0.2537699540456136,0.04576913070994757,False
N/A,prom_300_tata,Mamba-char,0.0001,128,True,3,3,0,0.6579662760098776,0.004105429015535098,0.31589968999226886,0.008227735019850226,False
N/A,prom_300_tata,Mamba-char,0.0001,256,True,3,3,0,0.6443719267845154,0.011302113187873985,0.2890535891056061,0.022012507350475538,False
N/A,prom_300_tata,Mamba-char,0.0002,128,True,10,10,0,0.6670473158359528,0.0158246598980808,0.3343643337488174,0.030043928051599052,True
N/A,prom_300_tata,Mamba-char,0.0002,256,True,3,3,0,0.6519847909609476,0.023546103554161847,0.3074839909871419,0.04245188037498347,False
N/A,prom_300_tata,Mamba-char,5e-05,128,True,3,2,1,0.6549755334854126,0.005767627631321805,0.30886000394821167,0.01160361745092828,False
N/A,prom_300_tata,Mamba-char,5e-05,256,True,3,3,0,0.5774877667427063,0.001631319522857666,0.15362490216890967,0.0037135350452367493,False
N/A,prom_core_all,CNN,0.001,64,False,5,5,0,0.8081756830215454,0.0052413790860356465,0.6170255422592164,0.010640660669917736,True
N/A,prom_core_all,Caduceus,0.001,128,False,3,3,0,0.8138513763745626,0.024000757603419933,0.6322205066680908,0.04271754186805929,False
N/A,prom_core_all,Caduceus,0.001,256,False,10,10,0,0.8276858150959014,0.004023007543142242,0.656367176771164,0.008476474773070135,True
N/A,prom_core_all,Caduceus,0.001,256,True,7,7,0,0.8167712432997567,0.005559557438621049,0.634343147277832,0.010651855048683859,False
N/A,prom_core_all,Caduceus,0.0001,128,False,3,3,0,0.8184684912363688,0.0007032682231053027,0.6372193495432535,0.0011306883291725843,False
N/A,prom_core_all,Caduceus,0.0001,256,False,3,3,0,0.8159910043080648,0.0011984165453284594,0.6320175528526306,0.002345329134834771,False
N/A,prom_core_all,Caduceus,1e-05,128,False,3,3,0,0.793749988079071,0.0027653324312551645,0.5879349112510681,0.005213082903928852,False
N/A,prom_core_all,Caduceus,1e-05,256,False,3,3,0,0.7818130652109782,0.00039010302135550183,0.5643206238746643,0.0009192234172597798,False
N/A,prom_core_all,Caduceus,0.002,128,False,3,3,0,0.8032094438870748,0.030504242749827125,0.608177105585734,0.059816711278643554,False
N/A,prom_core_all,Caduceus,0.002,256,False,3,3,0,0.8279279271761576,0.008965947343414899,0.6565834085146586,0.01874457475844822,False
N/A,prom_core_all,Caduceus,0.002,256,True,8,8,0,0.8217483088374138,0.0049928026849022835,0.6445283740758896,0.00986077280684898,False
N/A,prom_core_all,Caduceus,0.0005,128,False,3,3,0,0.827195942401886,0.0016290012751015446,0.6555254062016805,0.0030403307732846086,False
N/A,prom_core_all,Caduceus,0.0005,256,False,3,3,0,0.8241554101308187,0.005126333463653107,0.6500471035639445,0.008282426193896244,False
N/A,prom_core_all,HyenaDNA,0.006,128,True,3,3,0,0.5930180152257284,0.16345254651830987,0.18784056107203165,0.32534939549900344,False
N/A,prom_core_all,HyenaDNA,0.006,256,True,3,3,0,0.4986486434936523,0.0,0.0,0.0,False
N/A,prom_core_all,HyenaDNA,0.0006,128,True,3,3,0,0.8111486434936523,0.002346705571776673,0.6223510901133219,0.0047740198617499995,False
N/A,prom_core_all,HyenaDNA,0.0006,256,True,10,10,0,0.8130405426025391,0.003943708094555579,0.6263807475566864,0.007696185778026942,True
N/A,prom_core_all,HyenaDNA,6e-05,128,True,3,3,0,0.8052364786465963,0.001714314029518217,0.6105661392211914,0.003299902057562457,False
N/A,prom_core_all,HyenaDNA,6e-05,256,True,3,3,0,0.8066441218058268,0.0022045998457106107,0.6134262283643087,0.0043701096895067985,False
N/A,prom_core_all,Mamba-bpe,0.0001,128,True,13,13,0,0.7975311875343323,0.004357960208724749,0.5962232626401461,0.008933506546137445,True
N/A,prom_core_all,Mamba-bpe,0.0001,256,True,3,3,0,0.7986486554145813,0.002654779324016085,0.6001774271329244,0.001685113280932253,False
N/A,prom_core_all,Mamba-bpe,0.0002,128,True,3,3,0,0.7970720728238424,0.0026404096416253096,0.5967551867167155,0.006239878583452253,False
N/A,prom_core_all,Mamba-bpe,0.0002,256,True,3,3,0,0.7985360423723856,0.0011247218780381005,0.597832977771759,0.0028822405405682303,False
N/A,prom_core_all,Mamba-bpe,0.0005,128,True,10,10,0,0.7874662160873414,0.005850327632110658,0.5764655768871307,0.010265815643807066,False
N/A,prom_core_all,Mamba-bpe,5e-05,128,True,3,3,0,0.7984234293301901,0.0009605172963452867,0.5977351268132528,0.0024917250783324093,False
N/A,prom_core_all,Mamba-bpe,5e-05,256,True,3,3,0,0.7942567467689514,0.003993795781528895,0.590683102607727,0.006042529096939327,False
N/A,prom_core_all,Mamba-char,0.0001,128,True,3,3,0,0.8034346699714661,0.0035606575027540745,0.6076082587242126,0.006262428383594988,False
N/A,prom_core_all,Mamba-char,0.0001,256,True,3,3,0,0.7948761185010275,0.0025356696388106653,0.5898644924163818,0.0051340122139990245,False
N/A,prom_core_all,Mamba-char,0.0002,128,True,10,10,0,0.8083445787429809,0.003365415848616674,0.6172396659851074,0.006939457445879541,True
N/A,prom_core_all,Mamba-char,0.0002,256,True,3,3,0,0.8057432373364767,0.004263305146307326,0.6118733286857605,0.007905549514798948,False
N/A,prom_core_all,Mamba-char,5e-05,128,True,3,3,0,0.7956081032752991,0.0021959543228149414,0.5913357933362325,0.004601275345554764,False
N/A,prom_core_all,Mamba-char,5e-05,256,True,3,3,0,0.785304069519043,0.0013826662156275823,0.5708832542101542,0.0025058831373022078,False
N/A,prom_core_notata,CNN,0.001,64,False,5,5,0,0.8066704392433166,0.0092838949304949,0.6159356474876404,0.01597440610726549,True
N/A,prom_core_notata,Caduceus,0.001,128,False,3,3,0,0.8358771403630575,0.00685380951439092,0.6721701622009277,0.013110788310766999,False
N/A,prom_core_notata,Caduceus,0.001,256,False,3,3,0,0.8367564876874288,0.00010877872710873322,0.6744542717933655,0.0016752263588124111,False
N/A,prom_core_notata,Caduceus,0.0001,128,False,3,3,0,0.8358771403630575,0.0020727217198132394,0.6719596187273661,0.0038916564276154004,False
N/A,prom_core_notata,Caduceus,0.0001,256,False,3,3,0,0.8359399636586508,0.0028348094958637817,0.6721422870953878,0.005599703691617095,False
N/A,prom_core_notata,Caduceus,1e-05,128,False,3,3,0,0.819860557715098,0.001967252349453531,0.6398472984631857,0.003739127357459832,False
N/A,prom_core_notata,Caduceus,1e-05,256,False,3,3,0,0.7981910705566406,0.0014956179519973146,0.5967007875442505,0.0028111447264176233,False
N/A,prom_core_notata,Caduceus,0.002,128,False,3,3,0,0.7802273631095886,0.06395269112395094,0.58277627825737,0.09377235321988357,False
N/A,prom_core_notata,Caduceus,0.002,256,False,10,10,0,0.8360655784606934,0.004743719607268751,0.6746430695056915,0.007447602571376368,True
N/A,prom_core_notata,Caduceus,0.002,256,True,7,7,0,0.8357963817460197,0.004625644040224008,0.6729442647525242,0.00778882806338426,False
N/A,prom_core_notata,Caduceus,0.0005,128,False,3,3,0,0.8362540006637573,0.0023610119170952406,0.6729505658149719,0.005116263311723949,False
N/A,prom_core_notata,Caduceus,0.0005,256,False,3,3,0,0.8356259067853292,0.0018590171169143774,0.6728929479916891,0.003942085577082856,False
N/A,prom_core_notata,HyenaDNA,0.006,128,True,3,3,0,0.5358331700166067,0.05077292059214979,0.11404596517483391,0.1704738120849685,False
N/A,prom_core_notata,HyenaDNA,0.006,256,True,3,3,0,0.49984296162923175,0.0015230570369320503,0.0022907227588196332,0.003967648204329952,False
N/A,prom_core_notata,HyenaDNA,0.0006,128,True,3,3,0,0.8309151530265808,0.0016993586866345845,0.6622686982154846,0.0031123389164500223,False
N/A,prom_core_notata,HyenaDNA,0.0006,256,True,10,10,0,0.8318258941173553,0.0017859567446008044,0.6638021528720855,0.003559814845098017,True
N/A,prom_core_notata,HyenaDNA,6e-05,128,True,3,3,0,0.8272721568743387,0.0030519353507908954,0.6551101207733154,0.005600876267383989,False
N/A,prom_core_notata,HyenaDNA,6e-05,256,True,3,3,0,0.8273977835973104,0.0006794138555266063,0.6552572647730509,0.0013420659186611703,False
N/A,prom_core_notata,Mamba-bpe,0.0001,128,True,3,3,0,0.8227498133977255,0.00128260632965758,0.6460769772529602,0.002563148404815745,False
N/A,prom_core_notata,Mamba-bpe,0.0001,256,True,3,3,0,0.8185415665308634,0.0008634954271904894,0.6379520297050476,0.001830621123943592,False
N/A,prom_core_notata,Mamba-bpe,0.0002,128,True,3,3,0,0.8209911386171976,0.0048991670975432585,0.6423579851786295,0.009900772793604138,False
N/A,prom_core_notata,Mamba-bpe,0.0002,256,True,3,3,0,0.8189812103907267,0.0009484293798675152,0.6394191980361938,0.0025395760421311133,False
N/A,prom_core_notata,Mamba-bpe,5e-05,128,True,3,3,0,0.8250738183657328,0.003205170669088575,0.651527206103007,0.005116677491630809,False
N/A,prom_core_notata,Mamba-bpe,5e-05,256,True,13,13,0,0.8258613439706656,0.003288854629929224,0.6520612102288467,0.006618409739348702,True
N/A,prom_core_notata,Mamba-char,0.0001,128,True,3,3,0,0.8190440138181051,0.0013889515001239215,0.6383111278216044,0.0027457406246742884,False
N/A,prom_core_notata,Mamba-char,0.0001,256,True,3,3,0,0.8160291512807211,0.00021755745421749047,0.6321700811386108,0.0004765373606287957,False
N/A,prom_core_notata,Mamba-char,0.0002,128,True,10,10,0,0.8269078612327576,0.002108024114702975,0.6542926490306854,0.004219173058618975,True
N/A,prom_core_notata,Mamba-char,0.0002,256,True,3,3,0,0.8255134622255961,0.0013190209866692337,0.6510818799336752,0.0026778223832717774,False
N/A,prom_core_notata,Mamba-char,5e-05,128,True,3,3,0,0.8096225261688232,0.00010881313986644724,0.6196720401446024,0.000375757468090748,False
N/A,prom_core_notata,Mamba-char,5e-05,256,True,3,3,0,0.8086803555488586,0.0016463107262756026,0.61754310131073,0.003418497849427382,False
N/A,prom_core_tata,CNN,0.001,64,False,5,5,0,0.8786296963691711,0.008205413770667523,0.7610911965370178,0.016141335637868636,True
N/A,prom_core_tata,Caduceus,0.001,128,False,3,3,0,0.789559543132782,0.01764541855898629,0.5802113811175028,0.03583888639017866,False
N/A,prom_core_tata,Caduceus,0.001,128,True,8,8,0,0.7718189284205437,0.02843553242096026,0.5465293787419796,0.059336892969598515,False
N/A,prom_core_tata,Caduceus,0.001,256,False,3,3,0,0.7808591524759928,0.024487941025554443,0.5627151528994242,0.04866430721474061,False
N/A,prom_core_tata,Caduceus,0.0001,128,False,3,3,0,0.7150625586509705,0.0024918817320514993,0.4316633840401967,0.005383235789180772,False
N/A,prom_core_tata,Caduceus,0.0001,256,False,3,3,0,0.7194127440452576,0.004893958568572998,0.43912890553474426,0.009756207871286775,False
N/A,prom_core_tata,Caduceus,1e-05,128,False,3,3,0,0.6715606451034546,0.004105397436200085,0.35253528753916424,0.005913401955593639,False
N/A,prom_core_tata,Caduceus,1e-05,256,False,3,3,0,0.6519847512245178,0.004105397436200085,0.32053886850674945,0.012771995721413744,False
N/A,prom_core_tata,Caduceus,0.002,128,False,10,10,0,0.7938009738922119,0.06752084432374833,0.5945902526378631,0.1272431613862132,True
N/A,prom_core_tata,Caduceus,0.002,128,True,7,7,0,0.770216737474714,0.04392900556465285,0.5429135050092425,0.08577470865018656,False
N/A,prom_core_tata,Caduceus,0.002,256,False,3,3,0,0.746601402759552,0.013681056420875483,0.4947606821854909,0.0278484010226389,False
N/A,prom_core_tata,Caduceus,0.0002,128,False,7,7,0,0.7478443128722054,0.009026821876462905,0.49804191504205975,0.01755356322662187,False
N/A,prom_core_tata,Caduceus,0.0005,128,False,3,3,0,0.7667210300763448,0.027828259605613807,0.5342955390612284,0.05615446610243573,False
N/A,prom_core_tata,Caduceus,0.0005,256,False,3,3,0,0.7509515881538391,0.007356027155221092,0.503359854221344,0.01608476959660858,False
N/A,prom_core_tata,HyenaDNA,0.006,128,True,3,3,0,0.4959217011928558,0.0,0.0,0.0,False
N/A,prom_core_tata,HyenaDNA,0.006,256,True,3,3,0,0.5013594528039297,0.004709231034659688,0.0,0.0,False
N/A,prom_core_tata,HyenaDNA,0.0006,128,True,11,11,0,0.7323149930347096,0.01568877135017844,0.46511667424982245,0.03142093775271385,True
N/A,prom_core_tata,HyenaDNA,0.0006,256,True,10,10,0,0.7236541688442231,0.024064065586913395,0.45050345063209535,0.04595667454878033,False
N/A,prom_core_tata,HyenaDNA,6e-05,128,True,3,3,0,0.7156063119570414,0.013185830673896098,0.43974804878234863,0.014777344768956698,False
N/A,prom_core_tata,HyenaDNA,6e-05,256,True,3,3,0,0.698749323685964,0.01634038407824056,0.3974790374437968,0.03264053189681467,False
N/A,prom_core_tata,Mamba-bpe,0.0001,128,True,3,3,0,0.7030994892120361,0.001631319522857666,0.41208325823148084,0.009437620691389226,False
N/A,prom_core_tata,Mamba-bpe,0.0001,256,True,3,3,0,0.6976617574691772,0.00821079487240017,0.3986096878846486,0.018175938572801725,False
N/A,prom_core_tata,Mamba-bpe,0.0002,128,True,3,3,0,0.6949429114659628,0.02283850737980488,0.39101847012837726,0.04545902698223926,False
N/A,prom_core_tata,Mamba-bpe,0.0002,256,True,13,13,0,0.7105032022182758,0.014152999107175632,0.42373712475483233,0.02792954681713528,True
N/A,prom_core_tata,Mamba-bpe,5e-05,128,True,3,3,0,0.7030995090802511,0.009082829467057131,0.4079752465089162,0.018448521477476408,False
N/A,prom_core_tata,Mamba-bpe,5e-05,256,True,3,3,0,0.6895051598548889,0.00821079487240017,0.38058722019195557,0.01650620687731339,False
N/A,prom_core_tata,Mamba-char,0.0001,128,True,10,10,0,0.7517128884792328,0.01583119964719552,0.5045154899358749,0.03206174028104166,False
N/A,prom_core_tata,Mamba-char,0.0001,256,True,3,3,0,0.7384448051452637,0.007356027155221092,0.47732898592948914,0.01435593916539829,False
N/A,prom_core_tata,Mamba-char,0.0002,128,True,18,18,0,0.7693492902649773,0.009042039748040609,0.5399699078665839,0.017683989782920982,True
N/A,prom_core_tata,Mamba-char,0.0002,256,True,3,3,0,0.7569330930709839,0.002825528296968496,0.5148085554440817,0.00586285837863416,False
